1900—1940 1
1900—1942 2
1900—1945 1
1900—1960 3
1900—1984 1
1900—1999 1
1900—2100 1
1900万 7
1900亿 1
1900年 31
1901 4
1901-1986 2
1901.35591.34121.35221.3498　 2
1901269.24538.474 1
1901—1905 1
1901—1945 1
1901—1967 1
1901—1971 1
1901年 36
1902 10
1902. 1
19021.54 1
19028 1
1902— 1
1902—1994 1
1902年 32
1903 4
190342 1
1903— 1
1903—1917 1
1903—1938 1
1903—1967 1
1903年 28
1904 6
1904. 1
1904.130.60∶113.81∶10.57∶1 1
19048 1
1904—06 1
1904—1925 1
1904—1930 1
1904—1937 1
1904亿 1
1904年 25
1905 11
19056.66 1
190576 1
1905—1907 1
1905—1908 1
1905—1911 2
1905年 56
1905～1917 1
1906 3
1906-1912 2
1906年 45
1907 5
1907-1908 1
1907-1912 2
1907.32 1
1907.4 2
1907— 1
1907—11986 1
1907—1931 1
1907年 31
1908 4
1908.8 2
190859 2
1908—1909 1
1908—1913 1
1908万 1
1908年 24
1909 11
1909.0 2
1909— 1
1909—10 1
1909—1915 1
1909—1929 1
1909—1945 2
1909—1949 3
1909—1997 1
1909年 27
190Gy 1
190H2S/m3 2
190mg/L 2
190ppm 2
190万 6
190亿 5
190％ 2
191 35
191-195 1
191. 1
191.10亿 1
191.12 1
191.3 1
191.33 3
191.39万 1
191.4±17.7190.8±16.6 1
191.5 1
191.57 2
191.6 1
191.92 1
1910 15
1910.5 2
1910.6 2
19100302 2
19100kg 1
19102 1
19102.937255.14190055 1
1910—1925 1
1910—1950 1
1910万 2
1910亿 1
1910年 34
1911 17
19113 1
19119 1
1911—19 1
1911—1917 1
1911—1940 1
1911年 39
1912 17
1912-1926 1
19121912191219121911 1
1912620 1
1912—12 1
1912—13 1
1912—1921 1
1912—1927 1
1912—1937 3
1912—1990 1
1912年 31
1913 13
1913-1925 1
1913-1950 1
1913-1987 1
1913.18 1
19135-1366 2
19139 1
1913t 1
1913—1925 1
1913—1987 1
1913年 58
1913＝100 1
1914 18
1914m 2
1914— 1
1914—1 1
1914—1916 2
1914—1917 1
1914—1918 4
1914—1927： 1
1914—1929 1
1914—1945 1
1914年 47
1915 13
1915.1 2
1915.8 2
191512 1
19151352027249 2
19151949197619821994 1
1915— 1
1915—1990 1
1915年 32
1916 2
1916.020.823.420.814.816.0 1
1916.60MJ/m2 2
19163362589 2
1916年 27
1916：2 2
1917 6
1917. 4
1917.900 1
191700 1
19171 1
1917192419391956196319966 1
1917—1920 1
1917—1927 1
1917—1933 1
1917—1991 1
1917—1993 1
1917年 84
1918 5
1918. 1
1918.12 1
19188.13万 1
1918—1919 1
1918—1920 1
1918—1936 1
1918——1919 1
1918——1963 1
1918——1970 1
1918年 69
1919 15
1919-19 1
1919-1921 1
1919. 1
1919.1 1
1919.11 1
1919.2 1
1919.6 1
1919.6.16 1
1919.7 1
1919.8 1
1919.8212.7314.0115.0710.3711.428.926.796.99 1
1919.9 1
1919632 1
1919819 1
1919— 1
1919—1920 1
1919—1923 1
1919—1937 1
1919—1939 1
1919—1949 2
1919—1957 1
1919——1974 1
1919年 84
1919／ 1
191—192 1
191万 1
191亿 2
191． 1
191～195 1
191～197 7
191～203 1
192 59
192% 1
192-202 1
192. 2
192.0 1
192.02 1
192.0255075048.9614.4034.56 2
192.05% 1
192.053.027.6 1
192.168.0.1' 1
192.168.2.0 1
192.168.2.17 1
192.168.2.23 1
192.168.2.255 1
192.168.2.xxx 1
192.23亿 1
192.32 1
192.4 1
192.5 1
192.62HCO3.Cl-CaMg 1
192.80±4.21 2
192.9 1
1920 32
1920'sswedish 1
1920-1982 2
1920-1983 3
1920. 11
1920.1 1
1920.8 1
19200 2
192000. 1
19200FF→001091098120812081318 1
19200b/s 1
19201921 1
192025282531414036524443 2
19205A 1
19207 2
1920s 3
1920—1921 1
1920—1924 1
1920—1939 1
1920—1945 1
1920年 110
1921 20
1921-1941 1
1921.41％ 1
192119311954196319751998 1
19211967197219821982 1
192147.5 1
19216 5
1921— 1
1921—1927 1
1921—1929 2
1921—1931 1
1921—1935 1
1921—1942 1
1921年 87
1922 16
1922,42 2
1922-1925 1
1922. 4
1922.60 1
1922066 3
19220Q 1
1922337 3
1922— 1
1922—1924 1
1922—1936 1
1922年 83
1922：9 2
1923 4
1923. 10
1923145 3
1923— 1
1923—1924 1
1923—1937 1
1923—24 1
1923亿 1
1923年 70
1923～1927 1
1924 16
1924. 1
1924.2亿 1
19242427272727272727 2
19244103 3
1924760 3
1924—1929 1
1924—1934 1
1924年 48
1925 10
1925-1945 1
1925—1942 1
1925年 57
1925年布莱希特 1
1926 23
1926-1989 1
1926.0 1
1926.1 3
19260.4 1
19260.4万 1
19261 1
1926361010.11.55011.8300 1
1926—1928 1
1926—1936 1
1926—1988 1
1926年 79
1927 21
1927- 2
1927-19 2
19271132 3
1927—1937 3
1927—1937： 1
1927—1949 1
1927年 71
1928 27
1928,1996 1
1928-193 1
1928. 2
1928— 2
1928—1937 1
1928年 113
1929 55
1929- 2
1929-1 1
1929-1931 1
1929-1933 3
19296154 3
1929—1931 1
1929—1932 1
1929—1933 13
1929—1944 1
1929—1957 2
1929—1969 3
1929—1972 1
1929—1978 1
1929—1982 1
1929——1933 2
1929、1948、1951、1964、1965、1968 1
1929年 126
192Kb/s 2
192—200 1
192—204 1
192—222 1
192万 2
192万亿 1
192亿 1
192％ 1
192～197 1
192～215 1
192～219 1
193 62
193- 3
193-199. 3
193-2121288-118114.98-17.951.99 1
193.1200.4218.867.3 1
193.20±6.30193.40±5.76 2
193.28326217.28154412.182094 1
193.3 2
193.40±5.76195.09±6.32 2
193.5 1
193.7380 1
193.7％ 2
193.94.81.3 2
1930 50
1930- 2
1930-1931 1
1930. 1
1930.5kg 1
1930.6 2
1930.824.022.924.121.329.9 1
19300万 1
19301931 1
193040 1
193050 1
1930s 1
1930—1931 1
1930—1934 1
1930—1935 1
1930——1931 1
1930年 112
1931 23
1931- 2
193117 1
19318 2
193187103195104 1
1931—1914 1
1931—1935 1
1931万 7
1931亿 1
1931年 100
1932 20
1932- 2
1932.21728.81423.7610.235.159 1
1932154574387 2
19323.818465.214253.56830.93959.0 1
1932— 1
1932—1935 1
1932—1937 1
1932—1938 1
1932—1942 1
1932—1945 1
1932年 116
1933 20
1933- 1
1933-1934 1
1933.231. 1
1933.841.78 1
1933620 1
1933— 2
1933—1937 1
1933—1963 1
1933—34 1
1933年 162
1933．231． 1
1933～1941 2
1934 30
1934.9 1
1934— 4
1934—1937 1
1934—1938 1
1934万 2
1934年 114
1935 19
1935- 9
1935.9 1
1935年 164
1936 22
1936- 2
1936-1937 1
1936. 1
1936.He 2
19364.3 1
1936— 1
1936—19 1
1936—1937 2
1936万 1
1936年 166
1937 26
1937- 6
1937-1996 2
1937. 3
1937.Cambridge 1
1937— 2
1937—1940 1
1937—1945 4
1937—1945： 1
1937—1949 2
1937亿 1
1937年 165
1938 14
1938,1965,1967,1994 1
1938- 2
1938-1965 7
1938.19亿 1
1938— 1
1938—2468 1
1938年 106
1939 16
1939- 6
1939. 3
1939.1.18 1
1939.19 1
1939.He 1
19392100 1
1939—1945 2
1939—1949 1
1939年 87
193: 2
193:265 2
193—194 7
193—196. 2
193—214 1
193万 3
193亿 1
193％ 1
193：265-275． 1
193～196 4
193～198 1
193～199 1
193～201 1
193～202 1
193～214 1
193～215 1
194 44
194. 6
194.0 1
194.00 1
194.10 1
194.14×104 1
194.2 2
194.3 3
194.43 1
194.6 1
194.61±5.40 2
194.72亿 1
194.746 2
194.8 1
194.8mm 1
194.95亿 1
1940 31
1940'sXIAO 2
1940- 4
1940-60 1
19401941 1
19404 1
1940— 1
1940—1980 1
1940年 111
1941 13
1941- 12
1941-1947 1
1941.He 1
1941— 2
1941—1943 1
1941—1945 3
1941—1946 1
1941年 85
1941． 2
1942 13
1942,64 2
1942- 4
1942.59 1
1942— 1
1942—1944 1
1942年 116
1943 11
1943- 5
1943. 1
19434.45万 1
1943— 1
1943年 80
1944 10
1944- 11
1944.He 1
1944— 2
1944—1945 1
1944—1946 2
1944—45 2
1944年 62
1945 35
1945- 10
1945-1 1
1945-1949 1
1945-1955 1
1945-1980 1
1945.12 2
194577 1
1945— 2
1945—1872 1
1945—19 1
1945—1949 2
1945—1949： 1
1945—1953 1
1945—1955 1
1945—1957 1
1945—1970 1
1945—1971 1
1945—1972 1
1945—1973 1
1945—1978 1
1945—1985 1
1945—48 1
1945年 162
1946 18
1946- 4
1946.P172. 1
19461956 1
19461976 1
1946— 3
1946—1948 1
1946—1950 2
1946—1955 1
1946年 130
1947 18
1947- 4
1947-1957 1
1947.289-294. 1
1947.4万 1
1947.He 2
19470亿 1
19475644 1
1947— 1
1947—1948 1
1947—1949 1
1947—1950 1
1947—1951 1
1947—1953 3
1947—1969 3
1947—1985 2
1947—48 1
1947年 111
1947． 4
1947．289—294． 1
1948 27
1948- 2
1948-1969 1
1948. 1
1948.152. 1
1948.5.23 1
1948.80 1
194846 1
1948— 2
1948—1949 2
1948—1952 2
1948—1955 2
1948—1964 1
1948—1969 3
1948—1973 2
1948—1979 2
1948—1981 1
1948年 127
1948．152． 1
1949 142
1949- 8
1949-1952 1
1949-1956 1
1949-1959 3
1949-1976 1
1949-1978 3
1949-1979 1
1949-1981 1
1949-1988 1
1949-1992 1
1949. 2
1949.55 1
19491.370.630.74——————— 1
19491956年 1
19495 1
19497 1
194977 1
1949— 3
1949—1950 1
1949—1952 2
1949—1957 3
1949—1965 1
1949—1977 1
1949—1978 5
1949—1979 1
1949—1981． 1
1949—1983 1
1949—1985 3
1949—1986 1
1949—1989 3
1949—1990 5
1949亿 1
1949年 405
194万 1
194～201 1
194～2o1 1
195 74
195. 2
195.07 2
195.19 1
195.2万 2
195.3 1
195.4 1
195.43 1
195.43％ 1
195.46 2
195.4×10-9 1
195.64±5.75 2
195.68 1
195.69 1
195.6万 2
195.8 2
195.92±4.71196.58±5.36 2
195.and.asc 1
1950 94
1950's.An 2
1950,347 1
1950- 2
1950-1 1
1950-1960 1
1950-1962 2
1950-1965 1
1950-1969 1
1950-19746.013.31∶2.2 1
1950-19767.613.41∶1.8 1
1950-19778.213.31∶1.6 1
1950-1993 2
19500 2
19501951 1
1950s 2
1950s.The 2
1950t/ 2
1950— 1
1950—1952 1
1950—1960 2
1950—1962 1
1950—1965 1
1950—1966 1
1950—1967 1
1950—1969 1
1950—1970 9
1950—1977 2
1950—1979 1
1950—1980 4
1950—1985 1
1950—1990 2
1950—1992 4
1950—1997 1
1950亿 1
1950年 176
1950～1959276.4100.2176.2233.2197.627.95.52.21∶0.15∶0.0151∶0.51∶0.029 1
1950～1998 1
1951 38
1951- 2
1951. 1
1951.7万 2
1951— 4
1951—1952 1
1951—1955 1
1951—1956 1
1951—1965 1
1951—1968 1
1951—1980 3
1951—1990 2
1951年 98
1952 84
1952,16 1
1952,36 3
1952,7 2
1952- 4
1952-19 1
1952-19765.914.11∶2.3 1
1952-1977 1
1952-1978 4
1952-1979 3
1952-1985 2
1952-1989 1
1952-1997 1
1952. 1
1952413720+4 1
1952— 3
1952—1953 2
1952—1955 1
1952—1956 1
1952—1957 1
1952—1958 1
1952—1963 1
1952—1972 1
1952—1978 13
1952—1982 1
1952—1987 1
1952—1988 1
1952—1990 2
1952年 293
1953 107
1953,21 1
1953,75 2
1953- 4
1953-1 1
1953-1954 2
1953-1957 3
1953-1972 1
1953-1973 1
1953-1978 6
1953-199 1
1953-1997 1
1953-1998 1
1953.3 1
19536633 2
1953— 10
1953—1955 1
1953—1956 3
1953—1957 2
1953—1960 1
1953—1961 1
1953—1964 1
1953—1971 3
1953—1973 3
1953—1977 1
1953—1978 11
1953—1985 3
1953—1986 1
1953—1992 1
1953—1993 4
1953—1999 1
1953年 205
1953～1977 1
1953～1995 1
1954 35
1954,11 1
1954,8 2
1954- 6
1954-1955 3
1954-1992 1
1954. 3
19541981 1
19544亿 1
1954— 6
1954—1959 1
1954—1960 1
1954—1971 1
1954—1982 1
1954年 193
1954～1959 2
1955 53
1955,30 3
1955- 13
1955-1957 1
1955-1970 1
1955.1960.1965.1970.1975 1
195533 1
1955— 7
1955—1956 1
1955—1957 1
1955—1961 1
1955—1966 1
1955—1968 1
1955—1970 3
1955—1973 2
1955—1975 1
1955—1978 1
1955—1994 1
1955—73 2
1955亿 2
1955年 199
1956 74
1956,42 2
1956- 12
1956. 2
1956.19 1
1956.3829.957.931.700.020.930.151.120.301.52 1
1956.47. 1
1956.47． 1
1956.482-483. 1
1956.482—483． 1
1956.715 1
195601208448586.6602.2234.7255.22894.53482.4196.4241.8 1
19561965 1
19561966 1
19561966年 1
19561mg/L 2
1956514.4-9.724.18.341 2
19566 1
1956=100 1
1956— 4
1956—1957 3
1956—1961 1
1956—1962 1
1956—1965 1
1956—1966 4
1956—1978 1
1956—1989 1
1956年 372
1956．19 1
1956．715 1
1956～19732240.98.02.0 1
1957 156
1957,1960196919851991 1
1957,76 1
1957- 26
1957-1960 1
1957-1962 1
1957-1970 1
1957. 5
1957.442 1
19579 1
1957— 4
1957—1959 2
1957—1978 1
1957—1979 1
1957—1993 1
1957年 422
1957． 2
1957．442 1
1958 80
1958- 10
1958-1962 1
1958-1966 2
1958. 9
1958.407. 1
19581960 1
19581960年 1
19581961年 1
1958196419816 1
1958— 7
1958—1960 1
1958—1962 2
1958—1963 1
1958—1966 2
1958—1969 1
1958—1973 1
1958—1979 1
1958——1959 1
1958年 323
1958． 1
1959 51
1959,130 1
1959,31 1
1959- 6
1959-1994 1
1959. 2
1959.176. 1
19591461146456351542461226 1
19591961 1
19591961年 1
1959296 1
195934.2-11.615.87.821 2
1959:F.Scherer 1
1959— 1
1959—1961 2
1959—1977 3
1959亿 1
1959年 190
1959．176． 1
195D 2
195mm 1
195s 2
195s. 2
195—258 1
195～203 1
195～240 1
196 57
196-201 1
196-204 1
196. 2
196.07±19.99 1
196.2 1
196.215 1
196.218.326.815.217.919.6 1
196.33亿 1
196.39±27.88 1
196.6 1
196.9 1
196.96±3.12 2
1960 105
1960,19 1
1960- 12
1960-1969 1
1960-1970 1
1960-1973 1
1960-19756.912.31∶1.8 1
1960-1990 1
1960. 3
1960.P23—24 1
19600 1
19601 1
19601.010.06563.06.55108.3 2
19601013 1
19601961 1
19603 1
19603.281057.52 1
1960:398. 1
1960=100 1
1960— 5
1960—19 2
1960—1961 1
1960—1963 1
1960—1964 1
1960—1966 2
1960—1970 2
1960—1980 1
1960—1984 1
1960—1991 1
1960—1995 1
1960—— 1
1960万 1
1960亿 2
1960年 328
1960年　1275204108545001400010 1
1960～19691764.71145.6619.11609.31159.1434.412.23.61∶0.62∶0.0041∶0.38∶0.011 1
1961 76
1961,14 2
1961,6 1
1961- 12
1961-1962 1
1961-1970 1
1961-1975 2
1961-1995 2
1961. 2
1961.4万 1
1961.8.12 1
1961.VOl.2 1
19611963 1
19611965年 1
19612-3.9-11.67.73.911 2
196130 1
196135 1
1961352 1
1961472 1
1961— 3
1961—1963 5
1961—1964 1
1961—1965 4
1961—1966 2
1961—1969 1
1961—1970 5
1961—1975 2
1961—1978 1
1961—1982 1
1961—199 2
1961—1990 3
1961—1992 4
1961—69 1
1961年 198
1961． 1
1962 86
1962,6 2
1962,75 2
1962- 13
1962-1966 1
1962-1982 1
1962-1989 1
1962-1996 1
1962. 8
1962.166 1
1962.31亿 1
1962.5 1
1962.He 2
1962.P870 1
1962.S.160,160,156,161,161,146,152,154,153,154 1
1962.pp.155 1
19621985 1
1962— 11
1962—1963 1
1962—1964 5
1962—1965 1
1962—1966 3
1962—1985 3
1962—1991 1
1962—1993 1
1962年 270
1962． 2
1962／1982 1
1962：42 2
1963 57
1963- 26
1963-1965 1
1963-1968 1
1963-1972 2
1963-1976 2
1963. 8
1963.4 1
1963.5 4
19631847183514691317847.2372.749.71.370.18 2
19631965 1
1963— 10
1963—1964 1
1963—1965 2
1963—1971 1
1963—1993 1
1963年 231
1963． 5
1963：58 1
1964 64
1964,68 1
1964- 27
1964-1965 1
1964. 5
1964.P34-35 1
19649 1
1964— 10
1964—1965 2
1964—1981 1
1964年 234
1964： 2
1964：11 2
1965 100
1965,8 2
1965- 34
1965-1970 1
1965-1994 1
1965. 2
1965.1 2
1965.11 2
1965.1C—C 1
1965.3hm2 1
1965.4 1
19650 1
1965— 9
1965—1 1
1965—1966 1
1965—1968 1
1965—1969 1
1965—1970 1
1965—1975 1
1965—1979 1
1965—1980 1
1965—1984 1
1965—1989 1
1965—1990 1
1965—66 1
1965年 265
1965． 2
1965： 1
1966 80
1966,85 1
1966- 18
1966-1988 1
1966. 3
1966.0 1
1966.10 2
1966.444～462 1
1966.7 1
1966.P13 1
1966.P161] 1
1966—1969 1
1966—1970 1
1966—1971 1
1966—1976 5
1966—1978 2
1966—1979 1
1966—1982 1
1966年 270
1967 61
1967,10 1
1967,11 2
1967,12 1
1967,14 2
1967,18 1
1967- 6
1967-1976 2
1967. 1
1967.13 1
1967.45亿 1
1967.He 1
19676 1
1967615.1-6.821.98.524 2
19676亿 1
1967: 1
1967— 6
1967—1969 1
1967—1971 1
1967—1974 1
1967—1976 1
1967—1977 2
1967—1994 2
1967——1968 1
1967——1974 1
1967年 128
1968 57
1968,27 1
1968- 17
1968-1983 2
1968.7亿 1
1968.Chicago:Aldine 1
196835462.63 1
1968— 1
1968—1969 1
1968—1972 1
1968—1977 1
1968—1978 1
1968—1980 1
1968—1983 5
1968—1990 1
1968—69 1
1968年 161
1969 52
1969,18 3
1969,42 2
1969- 15
1969-1972 1
1969. 1
1969.He 2
196942 1
196993 1
1969— 5
1969—1-970 1
1969—1970 1
1969—1971 2
1969—1972 3
1969—1973 1
1969—1974 2
1969—1976 1
1969—1980 1
1969年 167
196万t 2
196亿 2
196％ 2
196～202 2
196～204 1
196～206 2
196～207 1
196～216 1
196～240 2
197 56
197. 2
197.1cm 1
197.37 1
197.5 1
197.55 1
197.5mm 1
197.9 6
1970 135
1970,225 2
1970- 6
1970-1971 1
1970-1979 1
1970-1980 1
1970-79 1
1970-80 1
1970-85 1
1970-87 1
1970-97 1
1970. 2
1970.13 2
1970.73 1
1970.84 1
19701.120.06866.07.4299.7 2
19701971 1
197026 1
1970— 2
1970—1975 1
1970—1980 5
1970—1990 4
1970—1991 3
1970—1991. 1
1970—1997 1
1970年 263
1970： 1
1970：3 1
1970～1973 2
1970～19796817.15502.01315.15812.64066.31504.683.5158.21∶0.33∶0.0031∶0.38∶0.027 1
1971 117
1971,44 2
1971- 16
1971-1980 1
1971-1985 2
1971-1986 2
1971. 3
1971.11 2
1971.293 1
19713912.53 1
1971— 3
1971—1972 3
1971—1973 2
1971—1975 1
1971—1978 1
1971—1980 2
1971—1981 1
1971万 1
1971年 183
1972 103
1972,2 1
1972,40 2
1972,43.226 1
1972,50 1
1972- 6
1972-1976 1
1972-1983 2
1972-1990 3
1972. 17
1972.13—14. 1
1972.265. 1
1972.376—433. 1
1972.71. 1
1972.She 2
1972288137181.07 2
1972513.4-3.617.06.441 2
1972: 1
1972a 1
1972— 1
1972—1973 4
1972—1975 1
1972—1978 1
1972—1982 1
1972—1983 3
1972—1992 1
1972—1995 1
1972年 286
1972． 8
1972： 1
1973 114
1973,16 1
1973,17 1
1973,2 2
1973,51 2
1973- 8
1973-1975 1
1973-1976 1
1973-1981 1
1973-1983 2
1973. 2
1973.121 1
1973.144-145. 1
1973.215 1
19731 1
1973:29 1
1973—1974 1
1973—1975 2
1973—1976 1
1973—1977 1
1973—1979 3
1973—1980 2
1973—1983 1
1973—1995 1
1973——1974 1
1973年 209
1974 72
1974,121 2
1974,19 1
1974,2 1
1974,22 1
1974,31 1
1974,8 2
1974- 8
1974-09-29 1
1974-1975 1
1974. 3
1974.0 1
1974.29 2
1974178 1
1974292137181.07 2
1974— 2
1974—1975 4
1974—1979 1
1974—1981 1
1974年 166
1974． 2
1974：31 1
1974～19788962.98.63.0 1
1975 146
1975,1 1
1975,10 1
1975- 2
1975-1982 5
1975-1984 2
1975-2000 1
1975. 2
1975.11 1
1975.132-225. 1
1975.172 2
1975.279 1
1975.330～374 2
1975.496. 1
1975.6 1
1975.9.220—227. 2
19752.78亿 1
1975— 7
1975—1976 1
1975—1977 1
1975—1979 2
1975—1980 1
1975—1982 15
1975—1985 2
1975—1986 3
1975—1988 1
1975—1990 2
1975—90 2
1975——1981 1
1975——1988 1
1975亿 1
1975年 254
1975： 1
1975～1979 1
1976 105
1976,16 1
1976,2 1
1976,28 1
1976,31 1
1976,4 2
1976,55 2
1976,72 2
1976,8 1
1976- 10
1976. 12
1976.10 2
1976.169 1
1976.52 3
1976.66. 1
19764 1
19768 1
1976:842ff 1
1976a 2
1976— 5
1976—1978 1
1976—1985 1
1976年 215
1977 136
1977,13 1
1977,16 2
1977,267 1
1977,29 1
1977,33 1
1977,41 2
1977,5 1
1977-1981 1
1977-1986 1
1977-1988 1
1977. 5
1977.165—168. 2
1977.2 1
1977.389． 1
1977.9 1
1977.Foundation 1
19774027112131.73 2
197758.4-14.122.68.641 2
1977:140 1
1977—1978 1
1977—1981 3
1977—1993 1
1977—1995 1
1977年 194
1977：71 1
1977～1980325.0 2
1978 400
1978,1 2
1978,2 1
1978,21 1
1978,25 1
1978,26 3
1978,37 1
1978,42 2
1978,50 3
1978,58 1
1978,6 1
1978,67 2
1978,7 4
1978- 1
1978-1983 2
1978-1984 2
1978-1985 1
1978-1988 1
1978-1990 1
1978-1996 2
1978-1997 9
1978. 10
1978.139- 2
1978.1—69 1
1978.4 1
1978.467 1
1978.7：195 1
1978.82. 4
197812.61988144.5 2
197846 2
1978:400 2
1978:73 1
1978— 3
1978—1979 1
1978—1980 2
1978—1981 1
1978—1982 4
1978—1983 2
1978—1984 9
1978—1985 11
1978—1988 5
1978—1990 2
1978—1992 3
1978—1993 9
1978—1994 5
1978—1995 7
1978—1996 17
1978—1997 19
1978—1998 12
1978—1999 1
1978—83 1
1978—84 1
1978—86 1
1978—93 1
1978年 1245
1978． 5
1978： 1
1978：208 1
1978：283 2
1978：406—407 1
1978＝ 2
1978＝10 1
1978＝100 3
1978～1995 1
1979 325
1979,109 1
1979,17 1
1979,22 1
1979,27 3
1979,51 2
1979,8 1
1979-1980 1
1979-1981 1
1979-1982 1
1979-1983 1
1979-1984 2
1979-1985 1
1979-1990 4
1979-1991 1
1979-1993 1
1979-1995 2
1979-1997 7
1979-1998 1
1979. 18
1979.120 2
1979.121. 2
1979.26. 1
1979.28 1
1979.3-5 1
1979.35 3
1979.481 1
1979.5 1
1979.564. 1
1979.84. 2
1979.9 1
19791980198919901991199219931994199519961997 1
197930.91989166.3 2
1979809.333676153.433501.82178.712700.183800 1
1979:234—237 1
1979a 1
1979— 1
1979—1 1
1979—1980 2
1979—1981 10
1979—1982 4
1979—1983 3
1979—1984 14
1979—1986 1
1979—1987 1
1979—1988 2
1979—1989 1
1979—1990 12
1979—1993 4
1979—1994 1
1979—1995 3
1979—1997 11
1979—1998 8
1979—1999 2
1979—88 1
1979—91 1
1979——1995 1
1979年 704
1979． 19
1979．240-249 2
1979： 1
1979：12 1
1979：28 1
1979：9 1
1979～1997 1
197:287 2
197—212 1
197—234 1
197％ 2
197． 1
197～199 1
197～203 1
197～208 1
197～210 2
197～220 1
197～222 4
197～226 2
198 78
198- 1
198. 2
198.03亿 1
198.3 1
198.4% 1
198.48亿 2
198.55万 1
198.5万 1
198.6802 1
198.7 1
198.74％ 1
1980 434
1980,11 2
1980,2 1
1980,23 1
1980,24 1
1980,28 1
1980,44 1
1980,52 2
1980,84 1
1980-1985 4
1980-1989 1
1980-1995 3
1980-1997 3
1980-2000 1
1980-88 1
1980. 12
1980.1 3
1980.12. 1
1980.121～127 2
1980.13-58 2
1980.159—180. 1
1980.191 1
1980.1亿 1
1980.2 1
1980.300 2
1980.4 1
1980.5. 2
1980.56 2
19800万 1
19801.150.07362.07.988.0 2
19801.156218105.6 2
19801981 1
198041.31990205.3 2
19805 2
198054 2
1980:306—307 1
1980] 1
1980s 9
1980shave 1
1980s〔M〕.Chicago 1
1980—1 1
1980—1981 2
1980—1983 2
1980—1984 2
1980—1985 4
1980—1986 2
1980—1987 1
1980—1988 10
1980—1989 7
1980—1990 10
1980—1991 1
1980—1992 1
1980—1993 7
1980—1994 3
1980—1995 3
1980—1996 1
1980—1997 5
1980—1998 2
1980—1999 1
1980—2001 1
1980—82 1
1980—84 1
1980—85 1
1980—86 1
1980—91 1
1980——1995 1
1980年 797
1980． 10
1980／1981 1
1980：104 2
1980：81 1
1980～198169301 1
1980～1984 1
1980～198918146.514494.63651.917721.712096.83437.3731.31456.31∶0.23∶0.0031∶0.34∶0.070 1
1981 330
1981,10 2
1981,12 1
1981,13 1
1981,136 2
1981,17 3
1981,2 3
1981,20 1
1981,214 2
1981,26 1
1981,39 1
1981,79 2
1981-1982 3
1981-1984 1
1981-1985 3
1981-1987 1
1981-1990 1
1981-1991 1
1981-1993 1
1981-1996 1
1981-2000 1
1981-89 1
1981. 26
1981.1 2
1981.1-10 1
1981.131. 2
1981.150—155 1
1981.16 1
1981.2 1
1981.226 1
1981.314. 1
1981.342 2
1981.4 2
1981.494. 1
1981.53 1
1981.81 1
1981.8—9 1
1981.Atmos 1
19812.831.600.9000.020 1
19813766438542 1
19814889251263.46 2
198166.21991221.8 2
19819 1
1981:727 2
1981— 1
1981—1982 5
1981—1983 2
1981—1985 8
1981—1986 1
1981—1987.vol. 1
1981—1988 1
1981—1990 5
1981—1993 1
1981—1995 3
1981—1996 3
1981—1997 6
1981—1998 1
1981—1999 1
1981—82 1
1981——1989 1
1981年 479
1981． 10
1981．1 2
1981： 2
1981：79 1
1981；145 1
1982 405
1982,1 1
1982,104 2
1982,13 3
1982,17 2
1982,18 3
1982,19 3
1982,21 2
1982,28 1
1982,29 1
1982,3 1
1982,33 1
1982,57 1
1982,8 3
1982-04-06 1
1982-1986 3
1982-93 1
1982. 21
1982.1029 1
1982.107- 2
1982.109 2
1982.156—216 1
1982.2 1
1982.275 1
1982.30—33 2
1982.372 1
1982.4 1
1982.402—439. 1
1982.44. 2
1982.47. 1
1982.69. 1
1982.800. 1
1982.85. 2
1982.95. 2
1982.P.34 1
1982.P23-30 1
1982.p.205 1
198219831984 1
19823.941.99 1
19823836939621 1
198266 2
19826660.4 1
198274.01992229.9 2
1982:308 1
1982— 1
1982—1983 4
1982—1984 7
1982—1985 1
1982—1986 3
1982—1990 1
1982—1991 1
1982—1993 2
1982—1997 7
1982—1998 5
1982—1999 1
1982—84 1
1982——1990 1
1982年 573
1982． 14
1982／83 1
1982：154 1
1982：245 3
1982：72—95. 1
1983 380
1983,1029～1042 2
1983,112 1
1983,12 1
1983,135 2
1983,15 1
1983,17 3
1983,19 2
1983,2 2
1983,21 2
1983,26 4
1983,305 2
1983,32 2
1983,35B 1
1983,40 2
1983,82 1
1983-1984 1
1983-1986 2
1983-1990 2
1983-1992 3
1983. 25
1983.120. 1
1983.160． 3
1983.2. 1
1983.255—264 1
1983.27-39. 1
1983.48—49 2
198300 1
19832.961.61 1
19833854540351 1
19835568312334.40 2
198378.01993215.6 2
1983:140 1
1983—1984 3
1983—1985 3
1983—1986 1
1983—1987 2
1983—1988 1
1983—1990 2
1983—1991 4
1983—1992 4
1983—1994 1
1983——1990 1
1983年 492
1983． 13
1983： 8
1983：113 1
1983：191 1
1983：92 1
1983～1989 2
1984 431
1984,13 1
1984,138 2
1984,14 2
1984,18 3
1984,2 2
1984,225 1
1984,231 2
1984,24 5
1984,27 2
1984,282 1
1984,30 2
1984,44 1
1984,45 2
1984,5 3
1984,55 2
1984,63 1
1984,81 1
1984-1987 2
1984-1988 1
1984-1989 1
1984-1990 9
1984-1992 1
1984-1993 1
1984-1994 1
1984-1995 1
1984. 28
1984.130～139 1
